Slice,Count,Total Area,Average Size,%Area,Pot number
r_55_11_20250108.jpg,1,2118,2118.000,0.847,19
r_55_11_20250108.jpg,1,434,434.000,0.174,20
r_55_11_20250108.jpg,0,0,NaN,0.000,21
r_55_11_20250108.jpg,1,477,477.000,0.191,22
r_55_11_20250108.jpg,0,0,NaN,0.000,23
r_55_11_20250108.jpg,1,285,285.000,0.114,24
r_55_11_20250108.jpg,3,2173,724.333,0.869,25
r_55_11_20250108.jpg,0,0,NaN,0.000,26
r_55_11_20250108.jpg,1,341,341.000,0.136,27
r_55_11_20250108.jpg,1,1396,1396.000,0.558,28
r_55_11_20250108.jpg,1,757,757.000,0.303,29
r_55_11_20250108.jpg,0,0,NaN,0.000,30
r_55_11_20250108.jpg,0,0,NaN,0.000,31
r_55_11_20250108.jpg,4,3107,776.750,1.243,32
r_55_11_20250108.jpg,4,6578,1644.500,2.631,33
r_55_11_20250108.jpg,3,1881,627.000,0.752,34
r_55_11_20250108.jpg,0,0,NaN,0.000,35
r_55_11_20250108.jpg,0,0,NaN,0.000,36
r_55_11_20250108.jpg,2,1496,748.000,0.598,37
r_55_11_20250108.jpg,0,0,NaN,0.000,38
r_55_11_20250108.jpg,5,2487,497.400,0.995,39
r_55_11_20250108.jpg,3,4664,1554.667,1.866,40
r_55_11_20250122.jpg,4,9641,2410.250,3.856,1
r_55_11_20250122.jpg,2,8922,4461.000,3.569,2
r_55_11_20250122.jpg,2,25555,12777.500,10.222,3
r_55_11_20250122.jpg,1,13556,13556.000,5.422,4
r_55_11_20250122.jpg,0,0,NaN,0.000,5
r_55_11_20250122.jpg,3,13718,4572.667,5.487,6
r_55_11_20250122.jpg,0,0,NaN,0.000,7
r_55_11_20250122.jpg,2,537,268.500,0.215,8
r_55_11_20250122.jpg,1,2256,2256.000,0.902,9
r_55_11_20250122.jpg,0,0,NaN,0.000,10
r_55_11_20250122.jpg,1,15647,15647.000,6.259,11
r_55_11_20250122.jpg,1,10691,10691.000,4.276,12
r_55_11_20250122.jpg,2,16518,8259.000,6.607,13
r_55_11_20250122.jpg,0,0,NaN,0.000,14
r_55_11_20250122.jpg,1,16512,16512.000,6.605,15
r_55_11_20250122.jpg,2,613,306.500,0.245,16
r_55_11_20250122.jpg,1,2762,2762.000,1.105,17
r_55_11_20250122.jpg,0,0,NaN,0.000,18
r_55_11_20250122.jpg,1,3642,3642.000,1.457,19
r_55_11_20250122.jpg,1,224,224.000,0.090,20
r_55_11_20250122.jpg,0,0,NaN,0.000,21
r_55_11_20250122.jpg,1,1133,1133.000,0.453,22
r_55_11_20250122.jpg,1,610,610.000,0.244,23
r_55_11_20250122.jpg,1,244,244.000,0.098,24
r_55_11_20250122.jpg,3,3904,1301.333,1.562,25
r_55_11_20250122.jpg,0,0,NaN,0.000,26
r_55_11_20250122.jpg,4,2178,544.500,0.871,27
r_55_11_20250122.jpg,3,1677,559.000,0.671,28
r_55_11_20250122.jpg,1,1641,1641.000,0.656,29
r_55_11_20250122.jpg,1,226,226.000,0.090,30
r_55_11_20250122.jpg,2,539,269.500,0.216,31
r_55_11_20250122.jpg,4,6248,1562.000,2.499,32
r_55_11_20250122.jpg,0,0,NaN,0.000,33
r_55_11_20250122.jpg,1,3192,3192.000,1.277,34
r_55_11_20250122.jpg,0,0,NaN,0.000,35
r_55_11_20250122.jpg,2,78,39.000,0.031,36
r_55_11_20250122.jpg,1,2532,2532.000,1.013,37
r_55_11_20250122.jpg,1,5425,5425.000,2.170,38
r_55_11_20250122.jpg,1,3436,3436.000,1.374,39
r_55_11_20250122.jpg,4,1235,308.750,0.494,40
r_55_11_20250207.jpg,6,17151,2858.500,6.860,1
r_55_11_20250207.jpg,2,2934,1467.000,1.174,2
r_55_11_20250207.jpg,1,19310,19310.000,7.724,3
r_55_11_20250207.jpg,1,10602,10602.000,4.241,4
r_55_11_20250207.jpg,1,417,417.000,0.167,5
r_55_11_20250207.jpg,2,16278,8139.000,6.511,6
r_55_11_20250207.jpg,1,393,393.000,0.157,7
r_55_11_20250207.jpg,1,1530,1530.000,0.612,8
r_55_11_20250207.jpg,1,1384,1384.000,0.554,9
r_55_11_20250207.jpg,0,0,NaN,0.000,10
r_55_11_20250207.jpg,1,10337,10337.000,4.135,11
r_55_11_20250207.jpg,2,12613,6306.500,5.045,12
r_55_11_20250207.jpg,1,18001,18001.000,7.200,13
r_55_11_20250207.jpg,0,0,NaN,0.000,14
r_55_11_20250207.jpg,1,14773,14773.000,5.909,15
r_55_11_20250207.jpg,1,401,401.000,0.160,16
r_55_11_20250207.jpg,2,3604,1802.000,1.442,17
r_55_11_20250207.jpg,0,0,NaN,0.000,18
r_55_11_20250207.jpg,2,648,324.000,0.259,19
r_55_11_20250207.jpg,0,0,NaN,0.000,20
r_55_11_20250207.jpg,0,0,NaN,0.000,21
r_55_11_20250207.jpg,1,571,571.000,0.228,22
r_55_11_20250207.jpg,0,0,NaN,0.000,23
r_55_11_20250207.jpg,0,0,NaN,0.000,24
r_55_11_20250207.jpg,2,678,339.000,0.271,25
r_55_11_20250207.jpg,0,0,NaN,0.000,26
r_55_11_20250207.jpg,2,1061,530.500,0.424,27
r_55_11_20250207.jpg,0,0,NaN,0.000,28
r_55_11_20250207.jpg,1,501,501.000,0.200,29
r_55_11_20250207.jpg,0,0,NaN,0.000,30
r_55_11_20250207.jpg,0,0,NaN,0.000,31
r_55_11_20250207.jpg,4,5640,1410.000,2.256,32
r_55_11_20250207.jpg,0,0,NaN,0.000,33
r_55_11_20250207.jpg,3,4495,1498.333,1.798,34
r_55_11_20250207.jpg,0,0,NaN,0.000,35
r_55_11_20250207.jpg,0,0,NaN,0.000,36
r_55_11_20250207.jpg,2,670,335.000,0.268,37
r_55_11_20250207.jpg,0,0,NaN,0.000,38
r_55_11_20250207.jpg,3,4491,1497.000,1.796,39
r_55_11_20250207.jpg,4,7998,1999.500,3.199,40
r_55_11_20250220.jpg,5,19346,3869.200,7.738,1
r_55_11_20250220.jpg,2,6767,3383.500,2.707,2
r_55_11_20250220.jpg,3,40476,13492.000,16.190,3
r_55_11_20250220.jpg,2,13152,6576.000,5.261,4
r_55_11_20250220.jpg,5,6350,1270.000,2.540,5
r_55_11_20250220.jpg,2,21966,10983.000,8.786,6
r_55_11_20250220.jpg,1,971,971.000,0.388,7
r_55_11_20250220.jpg,2,5610,2805.000,2.244,8
r_55_11_20250220.jpg,2,2904,1452.000,1.162,9
r_55_11_20250220.jpg,1,379,379.000,0.152,10
r_55_11_20250220.jpg,1,9596,9596.000,3.838,11
r_55_11_20250220.jpg,1,15731,15731.000,6.292,12
r_55_11_20250220.jpg,1,24588,24588.000,9.835,13
r_55_11_20250220.jpg,0,0,NaN,0.000,14
r_55_11_20250220.jpg,1,29801,29801.000,11.920,15
r_55_11_20250220.jpg,6,3821,636.833,1.528,16
r_55_11_20250220.jpg,3,2668,889.333,1.067,17
r_55_11_20250220.jpg,0,0,NaN,0.000,18
r_55_11_20250220.jpg,2,890,445.000,0.356,19
r_55_11_20250220.jpg,0,0,NaN,0.000,20
r_55_11_20250220.jpg,4,1537,384.250,0.615,21
r_55_11_20250220.jpg,1,500,500.000,0.200,22
r_55_11_20250220.jpg,4,1653,413.250,0.661,23
r_55_11_20250220.jpg,4,2267,566.750,0.907,24
r_55_11_20250220.jpg,1,1574,1574.000,0.630,25
r_55_11_20250220.jpg,0,0,NaN,0.000,26
r_55_11_20250220.jpg,3,5450,1816.667,2.180,27
r_55_11_20250220.jpg,1,323,323.000,0.129,28
r_55_11_20250220.jpg,1,2508,2508.000,1.003,29
r_55_11_20250220.jpg,1,337,337.000,0.135,30
r_55_11_20250220.jpg,2,520,260.000,0.208,31
r_55_11_20250220.jpg,3,6709,2236.333,2.684,32
r_55_11_20250220.jpg,1,279,279.000,0.112,33
r_55_11_20250220.jpg,2,6707,3353.500,2.683,34
r_55_11_20250220.jpg,1,313,313.000,0.125,35
r_55_11_20250220.jpg,0,0,NaN,0.000,36
r_55_11_20250220.jpg,2,1782,891.000,0.713,37
r_55_11_20250220.jpg,0,0,NaN,0.000,38
r_55_11_20250220.jpg,2,15379,7689.500,6.152,39
r_55_11_20250220.jpg,3,6577,2192.333,2.631,40
r_55_11_20250305.jpg,6,9119,1519.833,3.648,1
r_55_11_20250305.jpg,0,0,NaN,0.000,2
r_55_11_20250305.jpg,1,49472,49472.000,19.789,3
r_55_11_20250305.jpg,1,10608,10608.000,4.243,4
r_55_11_20250305.jpg,3,5071,1690.333,2.028,5
r_55_11_20250305.jpg,5,24411,4882.200,9.764,6
r_55_11_20250305.jpg,4,905,226.250,0.362,7
r_55_11_20250305.jpg,3,4629,1543.000,1.852,8
r_55_11_20250305.jpg,1,2457,2457.000,0.983,9
r_55_11_20250305.jpg,2,552,276.000,0.221,10
r_55_11_20250305.jpg,4,6076,1519.000,2.430,11
r_55_11_20250305.jpg,1,24905,24905.000,9.962,12
r_55_11_20250305.jpg,1,34904,34904.000,13.962,13
r_55_11_20250305.jpg,0,0,NaN,0.000,14
r_55_11_20250305.jpg,2,47272,23636.000,18.909,15
r_55_11_20250305.jpg,5,1965,393.000,0.786,16
r_55_11_20250305.jpg,2,2353,1176.500,0.941,17
r_55_11_20250305.jpg,0,0,NaN,0.000,18
r_55_11_20250305.jpg,0,0,NaN,0.000,19
r_55_11_20250305.jpg,0,0,NaN,0.000,20
r_55_11_20250305.jpg,2,1858,929.000,0.743,21
r_55_11_20250305.jpg,2,1614,807.000,0.646,22
r_55_11_20250305.jpg,2,601,300.500,0.240,23
r_55_11_20250305.jpg,10,6111,611.100,2.444,24
r_55_11_20250305.jpg,2,513,256.500,0.205,25
r_55_11_20250305.jpg,0,0,NaN,0.000,26
r_55_11_20250305.jpg,4,7998,1999.500,3.199,27
r_55_11_20250305.jpg,0,0,NaN,0.000,28
r_55_11_20250305.jpg,1,1468,1468.000,0.587,29
r_55_11_20250305.jpg,0,0,NaN,0.000,30
r_55_11_20250305.jpg,0,0,NaN,0.000,31
r_55_11_20250305.jpg,12,9152,762.667,3.661,32
r_55_11_20250305.jpg,0,0,NaN,0.000,33
r_55_11_20250305.jpg,6,8814,1469.000,3.526,34
r_55_11_20250305.jpg,0,0,NaN,0.000,35
r_55_11_20250305.jpg,1,888,888.000,0.355,36
r_55_11_20250305.jpg,1,402,402.000,0.161,37
r_55_11_20250305.jpg,0,0,NaN,0.000,38
r_55_11_20250305.jpg,3,29170,9723.333,11.668,39
r_55_11_20250305.jpg,13,17173,1321.000,6.869,40
r_55_11_20250324_2.jpg,8,17153,2144.125,6.861,1
r_55_11_20250324_2.jpg,5,2858,571.600,1.143,2
r_55_11_20250324_2.jpg,6,55956,9326.000,22.382,3
r_55_11_20250324_2.jpg,7,1599,228.429,0.640,4
r_55_11_20250324_2.jpg,7,10148,1449.714,4.059,5
r_55_11_20250324_2.jpg,4,35565,8891.250,14.226,6
r_55_11_20250324_2.jpg,1,210,210.000,0.084,7
r_55_11_20250324_2.jpg,2,30186,15093.000,12.074,8
r_55_11_20250324_2.jpg,1,280,280.000,0.112,9
r_55_11_20250324_2.jpg,0,0,NaN,0.000,10
r_55_11_20250324_2.jpg,1,21349,21349.000,8.540,11
r_55_11_20250324_2.jpg,2,46162,23081.000,18.465,12
r_55_11_20250324_2.jpg,2,56326,28163.000,22.530,13
r_55_11_20250324_2.jpg,1,912,912.000,0.365,14
r_55_11_20250324_2.jpg,2,77194,38597.000,30.878,15
r_55_11_20250324_2.jpg,2,1623,811.500,0.649,16
r_55_11_20250324_2.jpg,1,1734,1734.000,0.694,17
r_55_11_20250324_2.jpg,0,0,NaN,0.000,18
r_55_11_20250324_2.jpg,1,2940,2940.000,1.176,19
r_55_11_20250324_2.jpg,0,0,NaN,0.000,20
r_55_11_20250324_2.jpg,0,0,NaN,0.000,21
r_55_11_20250324_2.jpg,1,1180,1180.000,0.472,22
r_55_11_20250324_2.jpg,0,0,NaN,0.000,23
r_55_11_20250324_2.jpg,3,7394,2464.667,2.958,24
r_55_11_20250324_2.jpg,0,0,NaN,0.000,25
r_55_11_20250324_2.jpg,0,0,NaN,0.000,26
r_55_11_20250324_2.jpg,1,14382,14382.000,5.753,27
r_55_11_20250324_2.jpg,0,0,NaN,0.000,28
r_55_11_20250324_2.jpg,1,3748,3748.000,1.499,29
r_55_11_20250324_2.jpg,0,0,NaN,0.000,30
r_55_11_20250324_2.jpg,2,1017,508.500,0.407,31
r_55_11_20250324_2.jpg,7,11087,1583.857,4.435,32
r_55_11_20250324_2.jpg,3,9659,3219.667,3.864,33
r_55_11_20250324_2.jpg,3,45306,15102.000,18.122,34
r_55_11_20250324_2.jpg,3,1421,473.667,0.568,35
r_55_11_20250324_2.jpg,2,199,99.500,0.080,36
r_55_11_20250324_2.jpg,1,4927,4927.000,1.971,37
r_55_11_20250324_2.jpg,0,0,NaN,0.000,38
r_55_11_20250324_2.jpg,1,116240,116240.000,46.496,39
r_55_11_20250324_2.jpg,7,40697,5813.857,16.279,40
r_55_11_20250331.jpg,8,14369,1796.125,5.748,1
r_55_11_20250331.jpg,6,8616,1436.000,3.446,2
r_55_11_20250331.jpg,6,66160,11026.667,26.464,3
r_55_11_20250331.jpg,3,847,282.333,0.339,4
r_55_11_20250331.jpg,6,14451,2408.500,5.780,5
r_55_11_20250331.jpg,12,22763,1896.917,9.105,6
r_55_11_20250331.jpg,0,0,NaN,0.000,7
r_55_11_20250331.jpg,2,36647,18323.500,14.659,8
r_55_11_20250331.jpg,0,0,NaN,0.000,9
r_55_11_20250331.jpg,0,0,NaN,0.000,10
r_55_11_20250331.jpg,3,23256,7752.000,9.302,11
r_55_11_20250331.jpg,7,43857,6265.286,17.543,12
r_55_11_20250331.jpg,2,61432,30716.000,24.573,13
r_55_11_20250331.jpg,5,4864,972.800,1.946,14
r_55_11_20250331.jpg,1,88822,88822.000,35.529,15
r_55_11_20250331.jpg,3,6200,2066.667,2.480,16
r_55_11_20250331.jpg,1,1775,1775.000,0.710,17
r_55_11_20250331.jpg,0,0,NaN,0.000,18
r_55_11_20250331.jpg,1,2920,2920.000,1.168,19
r_55_11_20250331.jpg,0,0,NaN,0.000,20
r_55_11_20250331.jpg,0,0,NaN,0.000,21
r_55_11_20250331.jpg,3,1310,436.667,0.524,22
r_55_11_20250331.jpg,0,0,NaN,0.000,23
r_55_11_20250331.jpg,2,7934,3967.000,3.174,24
r_55_11_20250331.jpg,2,812,406.000,0.325,25
r_55_11_20250331.jpg,0,0,NaN,0.000,26
r_55_11_20250331.jpg,5,16156,3231.200,6.462,27
r_55_11_20250331.jpg,1,202,202.000,0.081,28
r_55_11_20250331.jpg,2,3231,1615.500,1.292,29
r_55_11_20250331.jpg,0,0,NaN,0.000,30
r_55_11_20250331.jpg,2,2208,1104.000,0.883,31
r_55_11_20250331.jpg,10,10915,1091.500,4.366,32
r_55_11_20250331.jpg,1,8,8.000,0.003,33
r_55_11_20250331.jpg,2,44996,22498.000,17.998,34
r_55_11_20250331.jpg,0,0,NaN,0.000,35
r_55_11_20250331.jpg,0,0,NaN,0.000,36
r_55_11_20250331.jpg,4,6138,1534.500,2.455,37
r_55_11_20250331.jpg,0,0,NaN,0.000,38
r_55_11_20250331.jpg,2,156639,78319.500,62.656,39
r_55_11_20250331.jpg,8,39803,4975.375,15.921,40
r_55_11_20250407.jpg,11,12508,1137.091,5.003,1
r_55_11_20250407.jpg,9,15159,1684.333,6.064,2
r_55_11_20250407.jpg,13,57495,4422.692,22.998,3
r_55_11_20250407.jpg,8,5801,725.125,2.320,4
r_55_11_20250407.jpg,12,13939,1161.583,5.576,5
r_55_11_20250407.jpg,15,14912,994.133,5.965,6
r_55_11_20250407.jpg,7,4557,651.000,1.823,7
r_55_11_20250407.jpg,5,38886,7777.200,15.554,8
r_55_11_20250407.jpg,1,108,108.000,0.043,9
r_55_11_20250407.jpg,3,824,274.667,0.330,10
r_55_11_20250407.jpg,5,36130,7226.000,14.452,11
r_55_11_20250407.jpg,12,47451,3954.250,18.980,12
r_55_11_20250407.jpg,15,60960,4064.000,24.384,13
r_55_11_20250407.jpg,5,10092,2018.400,4.037,14
r_55_11_20250407.jpg,3,104092,34697.333,41.637,15
r_55_11_20250407.jpg,9,43357,4817.444,17.343,16
r_55_11_20250407.jpg,2,2221,1110.500,0.888,17
r_55_11_20250407.jpg,0,0,NaN,0.000,18
r_55_11_20250407.jpg,2,542,271.000,0.217,19
r_55_11_20250407.jpg,5,4281,856.200,1.712,20
r_55_11_20250407.jpg,4,4320,1080.000,1.728,21
r_55_11_20250407.jpg,5,4571,914.200,1.828,22
r_55_11_20250407.jpg,3,2811,937.000,1.124,23
r_55_11_20250407.jpg,11,9728,884.364,3.891,24
r_55_11_20250407.jpg,0,0,NaN,0.000,25
r_55_11_20250407.jpg,2,41,20.500,0.016,26
r_55_11_20250407.jpg,7,16157,2308.143,6.463,27
r_55_11_20250407.jpg,1,323,323.000,0.129,28
r_55_11_20250407.jpg,2,3358,1679.000,1.343,29
r_55_11_20250407.jpg,0,0,NaN,0.000,30
r_55_11_20250407.jpg,4,2768,692.000,1.107,31
r_55_11_20250407.jpg,3,10235,3411.667,4.094,32
r_55_11_20250407.jpg,3,1576,525.333,0.630,33
r_55_11_20250407.jpg,5,49872,9974.400,19.949,34
r_55_11_20250407.jpg,3,786,262.000,0.314,35
r_55_11_20250407.jpg,2,596,298.000,0.238,36
r_55_11_20250407.jpg,2,7517,3758.500,3.007,37
r_55_11_20250407.jpg,0,0,NaN,0.000,38
r_55_11_20250407.jpg,2,130587,65293.500,52.235,39
r_55_11_20250407.jpg,6,52905,8817.500,21.162,40
r_55_12_20241104.jpg,2,8814,4407.000,3.526,1
r_55_12_20241104.jpg,1,1844,1844.000,0.738,2
r_55_12_20241104.jpg,3,8596,2865.333,3.438,3
r_55_12_20241104.jpg,0,0,NaN,0.000,4
r_55_12_20241104.jpg,1,441,441.000,0.176,5
r_55_12_20241104.jpg,0,0,NaN,0.000,6
r_55_12_20241104.jpg,1,290,290.000,0.116,7
r_55_12_20241104.jpg,0,0,NaN,0.000,8
r_55_12_20241104.jpg,3,1096,365.333,0.438,9
r_55_12_20241104.jpg,0,0,NaN,0.000,10
r_55_12_20241104.jpg,0,0,NaN,0.000,11
r_55_12_20241104.jpg,0,0,NaN,0.000,12
r_55_12_20241104.jpg,0,0,NaN,0.000,13
r_55_12_20241104.jpg,0,0,NaN,0.000,14
r_55_12_20241104.jpg,2,457,228.500,0.183,15
r_55_12_20241104.jpg,4,2482,620.500,0.993,16
r_55_12_20241104.jpg,9,5014,557.111,2.006,17
r_55_12_20241104.jpg,0,0,NaN,0.000,18
r_55_12_20241104.jpg,0,0,NaN,0.000,19
r_55_12_20241104.jpg,0,0,NaN,0.000,20
r_55_12_20241104.jpg,0,0,NaN,0.000,21
r_55_12_20241104.jpg,0,0,NaN,0.000,22
r_55_12_20241104.jpg,0,0,NaN,0.000,23
r_55_12_20241104.jpg,7,3897,556.714,1.559,24
r_55_12_20241104.jpg,10,6888,688.800,2.755,25
r_55_12_20241104.jpg,0,0,NaN,0.000,26
r_55_12_20241104.jpg,4,1489,372.250,0.596,27
r_55_12_20241104.jpg,0,0,NaN,0.000,28
r_55_12_20241104.jpg,0,0,NaN,0.000,29
r_55_12_20241104.jpg,0,0,NaN,0.000,30
r_55_12_20241104.jpg,0,0,NaN,0.000,31
r_55_12_20241104.jpg,1,378,378.000,0.151,32
r_55_12_20241104.jpg,7,2308,329.714,0.923,33
r_55_12_20241104.jpg,0,0,NaN,0.000,34
r_55_12_20241104.jpg,1,499,499.000,0.200,35
r_55_12_20241104.jpg,1,2077,2077.000,0.831,36
r_55_12_20241104.jpg,1,716,716.000,0.286,37
r_55_12_20241104.jpg,0,0,NaN,0.000,38
r_55_12_20241104.jpg,0,0,NaN,0.000,39
r_55_12_20241104.jpg,0,0,NaN,0.000,40
r_55_12_20241118.jpg,8,13865,1733.125,5.546,1
r_55_12_20241118.jpg,2,16938,8469.000,6.775,2
r_55_12_20241118.jpg,1,2673,2673.000,1.069,3
r_55_12_20241118.jpg,3,2361,787.000,0.944,4
r_55_12_20241118.jpg,2,2564,1282.000,1.026,5
r_55_12_20241118.jpg,3,5932,1977.333,2.373,6
r_55_12_20241118.jpg,0,0,NaN,0.000,7
r_55_12_20241118.jpg,1,1320,1320.000,0.528,8
r_55_12_20241118.jpg,6,8775,1462.500,3.510,9
r_55_12_20241118.jpg,0,0,NaN,0.000,10
r_55_12_20241118.jpg,1,1142,1142.000,0.457,11
r_55_12_20241118.jpg,3,3912,1304.000,1.565,12
r_55_12_20241118.jpg,1,3200,3200.000,1.280,13
r_55_12_20241118.jpg,0,0,NaN,0.000,14
r_55_12_20241118.jpg,1,1248,1248.000,0.499,15
r_55_12_20241118.jpg,1,1978,1978.000,0.791,16
r_55_12_20241118.jpg,6,8935,1489.167,3.574,17
r_55_12_20241118.jpg,0,0,NaN,0.000,18
r_55_12_20241118.jpg,0,0,NaN,0.000,19
r_55_12_20241118.jpg,0,0,NaN,0.000,20
r_55_12_20241118.jpg,0,0,NaN,0.000,21
r_55_12_20241118.jpg,1,201,201.000,0.080,22
r_55_12_20241118.jpg,1,6442,6442.000,2.577,23
r_55_12_20241118.jpg,2,537,268.500,0.215,24
r_55_12_20241118.jpg,4,4052,1013.000,1.621,25
r_55_12_20241118.jpg,1,6273,6273.000,2.509,26
r_55_12_20241118.jpg,2,555,277.500,0.222,27
r_55_12_20241118.jpg,1,9448,9448.000,3.779,28
r_55_12_20241118.jpg,0,0,NaN,0.000,29
r_55_12_20241118.jpg,0,0,NaN,0.000,30
r_55_12_20241118.jpg,0,0,NaN,0.000,31
r_55_12_20241118.jpg,0,0,NaN,0.000,32
r_55_12_20241118.jpg,1,525,525.000,0.210,33
r_55_12_20241118.jpg,0,0,NaN,0.000,34
r_55_12_20241118.jpg,1,5979,5979.000,2.392,35
r_55_12_20241118.jpg,0,0,NaN,0.000,36
r_55_12_20241118.jpg,1,10215,10215.000,4.086,37
r_55_12_20241118.jpg,0,0,NaN,0.000,38
r_55_12_20241118.jpg,0,0,NaN,0.000,39
r_55_12_20241118.jpg,0,0,NaN,0.000,40
r_55_12_20241127.jpg,9,13283,1475.889,5.313,1
r_55_12_20241127.jpg,3,562,187.333,0.225,2
r_55_12_20241127.jpg,2,1017,508.500,0.407,3
r_55_12_20241127.jpg,1,4004,4004.000,1.602,4
r_55_12_20241127.jpg,2,4202,2101.000,1.681,5
r_55_12_20241127.jpg,2,8101,4050.500,3.240,6
r_55_12_20241127.jpg,0,0,NaN,0.000,7
r_55_12_20241127.jpg,3,1315,438.333,0.526,8
r_55_12_20241127.jpg,3,11174,3724.667,4.470,9
r_55_12_20241127.jpg,0,0,NaN,0.000,10
r_55_12_20241127.jpg,3,1482,494.000,0.593,11
r_55_12_20241127.jpg,4,6871,1717.750,2.748,12
r_55_12_20241127.jpg,1,3138,3138.000,1.255,13
r_55_12_20241127.jpg,0,0,NaN,0.000,14
r_55_12_20241127.jpg,2,1499,749.500,0.600,15
r_55_12_20241127.jpg,2,3550,1775.000,1.420,16
r_55_12_20241127.jpg,4,7124,1781.000,2.850,17
r_55_12_20241127.jpg,1,2115,2115.000,0.846,18
r_55_12_20241127.jpg,0,0,NaN,0.000,19
r_55_12_20241127.jpg,1,1553,1553.000,0.621,20
r_55_12_20241127.jpg,0,0,NaN,0.000,21
r_55_12_20241127.jpg,1,284,284.000,0.114,22
r_55_12_20241127.jpg,1,7375,7375.000,2.950,23
r_55_12_20241127.jpg,0,0,NaN,0.000,24
r_55_12_20241127.jpg,2,7367,3683.500,2.947,25
r_55_12_20241127.jpg,1,7580,7580.000,3.032,26
r_55_12_20241127.jpg,0,0,NaN,0.000,27
r_55_12_20241127.jpg,1,13773,13773.000,5.509,28
r_55_12_20241127.jpg,3,1166,388.667,0.466,29
r_55_12_20241127.jpg,2,612,306.000,0.245,30
r_55_12_20241127.jpg,3,1449,483.000,0.580,31
r_55_12_20241127.jpg,9,4682,520.222,1.873,32
r_55_12_20241127.jpg,2,1256,628.000,0.502,33
r_55_12_20241127.jpg,2,504,252.000,0.202,34
r_55_12_20241127.jpg,1,8043,8043.000,3.217,35
r_55_12_20241127.jpg,1,1478,1478.000,0.591,36
r_55_12_20241127.jpg,2,12992,6496.000,5.197,37
r_55_12_20241127.jpg,1,259,259.000,0.104,38
r_55_12_20241127.jpg,0,0,NaN,0.000,39
r_55_12_20241127.jpg,2,1995,997.500,0.798,40
r_55_12_20241216.jpg,5,10105,2021.000,4.042,1
r_55_12_20241216.jpg,2,6959,3479.500,2.784,2
r_55_12_20241216.jpg,3,1225,408.333,0.490,3
r_55_12_20241216.jpg,2,5790,2895.000,2.316,4
r_55_12_20241216.jpg,2,7388,3694.000,2.955,5
r_55_12_20241216.jpg,1,16723,16723.000,6.689,6
r_55_12_20241216.jpg,2,910,455.000,0.364,7
r_55_12_20241216.jpg,1,457,457.000,0.183,8
r_55_12_20241216.jpg,2,17139,8569.500,6.856,9
r_55_12_20241216.jpg,0,0,NaN,0.000,10
r_55_12_20241216.jpg,1,1840,1840.000,0.736,11
r_55_12_20241216.jpg,3,10362,3454.000,4.145,12
r_55_12_20241216.jpg,3,5874,1958.000,2.350,13
r_55_12_20241216.jpg,0,0,NaN,0.000,14
r_55_12_20241216.jpg,1,3631,3631.000,1.452,15
r_55_12_20241216.jpg,1,4997,4997.000,1.999,16
r_55_12_20241216.jpg,2,13372,6686.000,5.349,17
r_55_12_20241216.jpg,1,422,422.000,0.169,18
r_55_12_20241216.jpg,0,0,NaN,0.000,19
r_55_12_20241216.jpg,0,0,NaN,0.000,20
r_55_12_20241216.jpg,0,0,NaN,0.000,21
r_55_12_20241216.jpg,1,273,273.000,0.109,22
r_55_12_20241216.jpg,1,9354,9354.000,3.742,23
r_55_12_20241216.jpg,0,0,NaN,0.000,24
r_55_12_20241216.jpg,2,13983,6991.500,5.593,25
r_55_12_20241216.jpg,0,0,NaN,0.000,26
r_55_12_20241216.jpg,0,0,NaN,0.000,27
r_55_12_20241216.jpg,1,24771,24771.000,9.908,28
r_55_12_20241216.jpg,0,0,NaN,0.000,29
r_55_12_20241216.jpg,5,1870,374.000,0.748,30
r_55_12_20241216.jpg,2,1706,853.000,0.682,31
r_55_12_20241216.jpg,2,1197,598.500,0.479,32
r_55_12_20241216.jpg,1,266,266.000,0.106,33
r_55_12_20241216.jpg,1,435,435.000,0.174,34
r_55_12_20241216.jpg,1,13242,13242.000,5.297,35
r_55_12_20241216.jpg,2,413,206.500,0.165,36
r_55_12_20241216.jpg,1,18699,18699.000,7.480,37
r_55_12_20241216.jpg,1,210,210.000,0.084,38
r_55_12_20241216.jpg,0,0,NaN,0.000,39
r_55_12_20241216.jpg,0,0,NaN,0.000,40
r_55_12_20250108.jpg,9,14900,1655.556,5.960,1
r_55_12_20250108.jpg,3,6478,2159.333,2.591,2
r_55_12_20250108.jpg,3,870,290.000,0.348,3
r_55_12_20250108.jpg,1,8190,8190.000,3.276,4
r_55_12_20250108.jpg,2,9049,4524.500,3.620,5
r_55_12_20250108.jpg,1,16281,16281.000,6.512,6
r_55_12_20250108.jpg,2,1152,576.000,0.461,7
r_55_12_20250108.jpg,3,932,310.667,0.373,8
r_55_12_20250108.jpg,3,16149,5383.000,6.460,9
r_55_12_20250108.jpg,0,0,NaN,0.000,10
r_55_12_20250108.jpg,0,0,NaN,0.000,11
r_55_12_20250108.jpg,3,13158,4386.000,5.263,12
r_55_12_20250108.jpg,1,8765,8765.000,3.506,13
r_55_12_20250108.jpg,0,0,NaN,0.000,14
r_55_12_20250108.jpg,1,7778,7778.000,3.111,15
r_55_12_20250108.jpg,1,9512,9512.000,3.805,16
r_55_12_20250108.jpg,2,11523,5761.500,4.609,17
